"dyad","year","atopally","defense","offense","neutral","nonagg","consul","shareob","transyr","bilatno","multino","number","asymm","atopid1","atopid2","atopid3","atopid4","atopid5","mem1","mem2","version"
90091,1996,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,91,3
90091,1997,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,91,3
90091,1998,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,91,3
90091,1999,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,91,3
90091,2000,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,91,3
90091,2001,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,91,3
90091,2002,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,91,3
90091,2003,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,91,3
90092,1907,1,0,0,0,1,0,,1,0,1,1,1,1450,,,,,90,92,3
90092,1908,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,92,3
90092,1909,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,92,3
90092,1910,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,92,3
90092,1911,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,92,3
90092,1912,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,92,3
90092,1913,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,92,3
90092,1914,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,92,3
90092,1915,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,92,3
90092,1916,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,92,3
90092,1917,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,92,3
90092,1918,1,0,0,0,1,0,,1,0,1,1,1,1450,,,,,90,92,3
90092,1923,1,0,0,0,1,0,,1,0,1,1,0,2105,,,,,90,92,3
90092,1924,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,92,3
90092,1925,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,92,3
90092,1926,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,92,3
90092,1927,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,92,3
90092,1928,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,92,3
90092,1929,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,92,3
90092,1930,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,92,3
90092,1931,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,92,3
90092,1932,1,0,0,0,1,0,,1,0,1,1,0,2105,,,,,90,92,3
90092,1942,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,90,92,3
90092,1943,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,90,92,3
90092,1944,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,90,92,3
90092,1945,1,1,1,0,0,1,,1,0,2,2,0,2550,3010,,,,90,92,3
90092,1946,1,1,0,0,0,1,,0,0,1,1,0,3010,,,,,90,92,3
90092,1947,1,1,0,0,1,1,,1,0,2,2,0,3010,3075,,,,90,92,3
90092,1948,1,1,0,0,1,1,,1,0,2,2,0,3075,3150,,,,90,92,3
90092,1949,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1950,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1951,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1952,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1953,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1954,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1955,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1956,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1957,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1958,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1959,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1960,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1961,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1962,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1963,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1964,1,1,0,0,1,1,,1,0,3,3,0,3075,3150,3490,,,90,92,3
90092,1965,1,1,0,0,1,1,,0,0,3,3,0,3075,3150,3490,,,90,92,3
90092,1966,1,1,0,0,1,1,,0,0,3,3,0,3075,3150,3490,,,90,92,3
90092,1967,1,1,0,0,1,1,,0,0,3,3,0,3075,3150,3490,,,90,92,3
90092,1968,1,1,0,0,1,1,,0,0,3,3,0,3075,3150,3490,,,90,92,3
90092,1969,1,1,0,0,1,1,,1,0,3,3,0,3075,3150,3490,,,90,92,3
90092,1970,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1971,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1972,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1973,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1974,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1975,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1976,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1977,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1978,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1979,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1980,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1981,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1982,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1983,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1984,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1985,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1986,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1987,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1988,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1989,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1990,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1991,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1992,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1993,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1994,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1995,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1996,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1997,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1998,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,1999,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,2000,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,2001,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,2002,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90092,2003,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,92,3
90093,1907,1,0,0,0,1,0,,1,0,1,1,1,1450,,,,,90,93,3
90093,1908,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,93,3
90093,1909,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,93,3
90093,1910,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,93,3
90093,1911,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,93,3
90093,1912,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,93,3
90093,1913,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,93,3
90093,1914,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,93,3
90093,1915,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,93,3
90093,1916,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,93,3
90093,1917,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,93,3
90093,1918,1,0,0,0,1,0,,1,0,1,1,1,1450,,,,,90,93,3
90093,1923,1,0,0,0,1,0,,1,0,1,1,0,2105,,,,,90,93,3
90093,1924,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,93,3
90093,1925,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,93,3
90093,1926,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,93,3
90093,1927,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,93,3
90093,1928,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,93,3
90093,1929,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,93,3
90093,1930,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,93,3
90093,1931,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,93,3
90093,1932,1,0,0,0,1,0,,1,0,1,1,0,2105,,,,,90,93,3
90093,1942,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,90,93,3
90093,1943,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,90,93,3
90093,1944,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,90,93,3
90093,1945,1,1,1,0,0,1,,1,0,2,2,0,2550,3010,,,,90,93,3
90093,1946,1,1,0,0,0,1,,0,0,1,1,0,3010,,,,,90,93,3
90093,1947,1,1,0,0,0,1,,1,0,1,1,0,3010,,,,,90,93,3
90093,1948,1,1,0,0,1,1,,1,0,2,2,0,3075,3150,,,,90,93,3
90093,1949,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1950,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1951,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1952,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1953,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1954,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1955,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1956,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1957,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1958,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1959,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1960,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1961,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1962,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1963,1,1,0,0,1,1,,1,0,3,3,0,3075,3150,3490,,,90,93,3
90093,1964,1,1,0,0,1,1,,0,0,3,3,0,3075,3150,3490,,,90,93,3
90093,1965,1,1,0,0,1,1,,0,0,3,3,0,3075,3150,3490,,,90,93,3
90093,1966,1,1,0,0,1,1,,0,0,3,3,0,3075,3150,3490,,,90,93,3
90093,1967,1,1,0,0,1,1,,0,0,3,3,0,3075,3150,3490,,,90,93,3
90093,1968,1,1,0,0,1,1,,0,0,3,3,0,3075,3150,3490,,,90,93,3
90093,1969,1,1,0,0,1,1,,1,0,3,3,0,3075,3150,3490,,,90,93,3
90093,1970,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1971,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1972,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1973,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1974,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1975,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1976,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1977,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1978,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1979,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1980,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1981,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1982,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1983,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1984,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1985,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1986,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1987,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1988,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1989,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1990,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1991,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1992,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1993,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1994,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1995,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1996,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1997,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1998,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,1999,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,2000,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,2001,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,2002,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90093,2003,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,93,3
90094,1907,1,0,0,0,1,0,,1,0,1,1,1,1450,,,,,90,94,3
90094,1908,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,94,3
90094,1909,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,94,3
90094,1910,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,94,3
90094,1911,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,94,3
90094,1912,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,94,3
90094,1913,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,94,3
90094,1914,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,94,3
90094,1915,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,94,3
90094,1916,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,94,3
90094,1917,1,0,0,0,1,0,,0,0,1,1,1,1450,,,,,90,94,3
90094,1918,1,0,0,0,1,0,,1,0,1,1,1,1450,,,,,90,94,3
90094,1923,1,0,0,0,1,0,,1,0,1,1,0,2105,,,,,90,94,3
90094,1924,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,94,3
90094,1925,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,94,3
90094,1926,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,94,3
90094,1927,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,94,3
90094,1928,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,94,3
90094,1929,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,94,3
90094,1930,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,94,3
90094,1931,1,0,0,0,1,0,,0,0,1,1,0,2105,,,,,90,94,3
90094,1932,1,0,0,0,1,0,,1,0,1,1,0,2105,,,,,90,94,3
90094,1942,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,90,94,3
90094,1943,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,90,94,3
90094,1944,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,90,94,3
90094,1945,1,1,1,0,0,1,,1,0,2,2,0,2550,3010,,,,90,94,3
90094,1946,1,1,0,0,0,1,,0,0,1,1,0,3010,,,,,90,94,3
90094,1947,1,1,0,0,1,1,,1,0,2,2,0,3010,3075,,,,90,94,3
90094,1948,1,1,0,0,1,1,,1,0,2,2,0,3075,3150,,,,90,94,3
90094,1949,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1950,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1951,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1952,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1953,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1954,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1955,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1956,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1957,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1958,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1959,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1960,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1961,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1962,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1963,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1964,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1965,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1966,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1967,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1968,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1969,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1970,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1971,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1972,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1973,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1974,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1975,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1976,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1977,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1978,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1979,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1980,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1981,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1982,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1983,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1984,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1985,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1986,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1987,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1988,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1989,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1990,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1991,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1992,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1993,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1994,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1995,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1996,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1997,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1998,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,1999,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,2000,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,2001,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,2002,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90094,2003,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,94,3
90095,1942,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,90,95,3
90095,1943,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,90,95,3
90095,1944,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,90,95,3
90095,1945,1,1,1,0,0,1,,1,0,2,2,0,2550,3010,,,,90,95,3
90095,1946,1,1,0,0,0,1,,0,0,1,1,0,3010,,,,,90,95,3
90095,1947,1,1,0,0,1,1,,1,0,2,2,0,3010,3075,,,,90,95,3
90095,1948,1,1,0,0,1,1,,1,0,2,2,0,3075,3150,,,,90,95,3
90095,1949,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1950,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1951,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1952,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1953,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1954,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1955,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1956,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1957,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1958,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1959,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1960,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1961,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1962,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1963,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1964,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1965,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1966,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1967,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1968,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1969,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1970,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1971,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1972,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1973,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1974,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1975,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1976,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1977,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1978,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1979,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1980,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1981,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1982,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1983,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1984,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1985,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1986,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1987,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1988,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1989,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1990,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1991,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1992,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1993,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1994,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1995,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1996,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1997,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1998,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,1999,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
90095,2000,1,1,0,0,1,1,,0,0,2,2,0,3075,3150,,,,90,95,3
